,date,title,rating,body,model
1601,25 May 2021,Good,4.0,Good,Old Model
1602,14 May 2021,Very noisy!,2.0,Cooler is extremely noisy. You can't be sitting in the same room and working / be on calls.Cools well. Good service. There was some leakage and it was fixed with 2 days.,Old Model
1603,23 June 2020,Good product for small rooms and less people.,4.0,Portability is very good. But it’s only suitable for medium sized rooms consists of max two members.,Old Model
1604,1 May 2019,Good product,5.0,Little noisie but the throw is good i recommend to put this cooler on a stole or a table  it helped me a lot and the water capacity is good and the main thing is like the hight of this cooler is very short it also work on ground give good air but ihave to put it on a table so air could circulate easy and on higher level of the room,Old Model
1605,10 May 2019,Not good for large room or living room,3.0,I was expecting bigger in size..but return/refund not available for this( only available in case of damage/part missing/not working)..overall design & look is good but for large room this product is not a good choice,Old Model
1606,13 July 2022,Don't Buy This Air Cooler very low third Quality Waste of money,1.0,Don't buy this product very bad quality waste of money when I say  return he denies of return not proper working also Totally very low Third quality productsi will Say Don't Buy its,New Model
1607,3 May 2018,A good cooler; not an Air Conditioner,3.0,"It's a good cooler, although we had to call someone from Bajaj the same day that Amazon delivered it as the pump wasn't taking water and it was nothing but a fan. But once the pump got fixed, the performance has been very nice.",Old Model
1608,24 May 2021,Cooler,5.0,Product is awesome but only problem is that it's water level indicator is not working as I filled full tank with water then also it was showing that it is empty...Help me in this regard....,Old Model
1609,7 May 2022,Powerful air cooler at affordable price,5.0,"The media could not be loaded.
                



 Watch my video for short description",New Model
1610,29 April 2022,The cooling capacity.,1.0,"Very worst product... Don't buy this cooler... If we talk about cooling effect, this cooler Is very bad in cooling  . If we compare the pic with real one it will totally different from it. The size is very small, even not sufficient for one person.",New Model
1611,8 May 2021,Decent cooler with decent cooling,5.0,I liked it design as well as style. The castor wheels movement is very easy.compact in design can be used in medium room as well as in kitchen also. Good in this category cooler. Go for it.,Old Model
1612,2 June 2019,Raise your budget and buy something else. Less cooling.,3.0,"This product is over all good in this price . But in the temperature of 44℃ , it is totally failed even for a small room. If the Room is closed than you feel humid.",Old Model
1613,2 May 2022,Very nice go for it,5.0,Very good go for it,New Model
1614,21 June 2021,Cools the person not the room 🥶,5.0,"It cools, but it is meant for just 1-2 pplIf you want something that cools the whole room then do not go for it instead buy a desert coolerThis is a personal cooler",Old Model
1615,21 June 2022,good,5.0,good,Old Model
1616,30 April 2021,Beast coling,4.0,Bajaj,Old Model
1617,21 May 2022,But ok buying no problem good product,5.0,Ok no problem 👍,New Model
1618,21 May 2022,very nice product,5.0,best product low price,New Model
1619,8 June 2022,Excellent product,5.0,Excellent product.,New Model
1620,18 April 2022,High price Low performance,1.0,"Not at all good for such high price, very slow air delivery, i have seen much faster coolers in the half of this price. You will get locally made much better cooler at 2k to 3k. Dont look for brand as there is nothing hightech technology/rocket science in this.",Old Model
1621,16 April 2022,Wheel not working,5.0,Good air cooling but wheel is very poor quality,New Model
1622,12 May 2021,Good,4.0,Good,Old Model
1623,19 April 2021,Product is nice,4.0,Good product,Old Model
1624,27 April 2022,Must Buy,5.0,So good must buy good air throw,New Model
1625,28 April 2021,Good,4.0,Good,Old Model
1626,30 May 2022,Good,5.0,Good cooler,New Model
1627,12 May 2021,Good,4.0,Cooling,Old Model
1628,13 April 2022,Very good product,5.0,"Very happy with the performance, best for 2 person",New Model
1629,25 May 2022,Good airflow,5.0,Good product 👍,New Model
1630,6 June 2022,Awesome product,5.0,Best product,Old Model
1631,27 March 2021,Hvvvhb,4.0,Good one,Old Model
1632,25 May 2020,It's like a rain,4.0,"Great cooler, the water falling sound is really awesome, i like the sound, it's like a rain.",Old Model
1633,1 May 2022,Very poor quality,1.0,"Poor body, wheels are broken which restricts me to move this cooler to any other place. Water nozzle to fill the tank is very small. Air pressure is also low, you need to sit infront of the fan to get some air. Height too short. Dont buy!",New Model
1634,28 April 2021,Nice,4.0,Nice,Old Model
1635,28 April 2021,Good,4.0,Nice!,Old Model
1636,28 March 2022,Satisfied with product,5.0,"The media could not be loaded.
                



 It would be best if you can add ice tray.",New Model
1637,6 April 2021,Decent cooler with most value for money,4.0,Decent cooler,Old Model
1638,30 May 2022,Good quality,5.0,Very good,New Model
1639,19 August 2021,Fan lost speed after 5 months,2.0,Cooler worked well initial. I would have given 5 * if I was writing this review 2-3 months back but the fan speed is almost zero ṇow,Old Model
1640,25 April 2021,summer friendly,4.0,portable,Old Model
1641,20 March 2021,Good product,4.0,Good product,Old Model
1642,4 June 2022,Nice cool air flow,5.0,Cool air,New Model
1643,12 March 2021,good product budget friendly,4.0,worth for money,Old Model
1644,20 March 2021,Very good product,4.0,15 days,Old Model
1645,17 May 2022,Great Purchase,5.0,Must have in summers,New Model
1646,2 August 2019,Good purchase.,4.0,Nice portable cooler with great torque.Sufficient cooling for small room. Recommended to keep near to window for better cooling effects.Water carrying capacity is good enough.Loved the mobility of the product.,Old Model
1647,5 May 2021,Good,4.0,Good,Old Model
1648,5 May 2021,Good,4.0,Good,Old Model
1649,19 March 2021,Grt,4.0,Gud product,Old Model
1650,28 April 2022,"Timely delivery, affordable price, good cooling",5.0,Nice Cooler with affordable price.,New Model
1651,22 April 2022,Absolutely no cooling,1.0,"Supposed to be an air cooler and when it does not cool, then what is is the purpose of having one? Moreover, to add water, one has to bend down on ones knees and use a funnel to fill the water. I would never recommend this air cooler.",New Model
1652,6 June 2021,Best buy for budget price...,5.0,It's good.. After 2 months of use.. Got used to the sound.. Not too noisy.. But if u r going to use salt water or tap water be sure to clean it.. Overall satisfied.. ☺️😎,Old Model
1653,25 April 2021,Nice,4.0,Nice,Old Model
1654,9 November 2019,Writing review after 6 months of usage. Best product in this seggment,5.0,"I am totally satisfied with bajaj platani. After using it for 6 months i can say it is worth for money product.Littile bit expensive, but its worth it.Easily portable.Good quality build.Low power consumption.Less noise then other product.Works well if yourr room or place where you put thi cooler has proper vantilation.On time delivery and every thinng is good with this product.",Old Model
1655,21 March 2021,IS THIS ORIGINAL BAJAJ PRODUCT PLEASE VERYFY,2.0,"I purchase this item through amazon But I think I get duplicate item  of Bajaj, because Bajaj logo is not stick as showing in video or product details it is also not working proper",Old Model
1656,26 May 2020,nise for bajaj product,4.0,noise level high on 3rd speedbut cooling its fineregilated movment normal hard new product fine,Old Model
1657,5 May 2022,Totally good deal if prodcut not recived damage,5.0,"The media could not be loaded.
                



 After 1 month good product",Old Model
1658,26 May 2021,Issues  in swing  pump,2.0,Swing pump  is not working  from yesterday...I would  like  to take an action  regarding  this issues..I had bought  it on 10 April  2021,Old Model
1659,17 March 2021,Nice,4.0,Nice product,Old Model
1660,21 March 2021,Nice product,4.0,Billled quality,Old Model
1661,18 April 2021,Nice product,4.0,Great,Old Model
1662,18 April 2021,Good product,4.0,Goog,Old Model
1663,18 June 2021,Mobility,5.0,"The product is nice, but after using three week i got some smell from the water, after changing the water the smell went, so u need to change the water to avoid smell,",Old Model
1664,26 May 2022,Feeling cool,5.0,Perfect product,New Model
1665,23 April 2021,Good product in this price range with value for money,5.0,Easy to use and portable in that price range. MGood storage tank capacity of 30+ltrs.Fan noise level could have been improved. It sounds like an exhaust fan with noise.Rest all the product is good.,Old Model
1666,17 April 2022,Bajaj Water cooler,5.0,Good product..good for 100 sq ft room..,New Model
1667,5 April 2021,Good,4.0,Good,Old Model
1668,18 June 2021,Awsome for small room,5.0,This cooler is small in size but cooling is too good.  Using it since 2 months and it is working perfectly fine.  Highly recommend if looking for a budget small cooler.,Old Model
1669,31 March 2021,Average,2.0,"It's more of a personal cooler, Suitable for a small room/1-2 person with Low, Power Consumption, only 100W.Build & Plastic quality is very poor. Bottom valve leaking sometimes. There's no separate ice chamber.",Old Model
1670,4 April 2021,Good product,4.0,Nice,Old Model
1671,18 April 2021,*,4.0,Good,Old Model
1672,5 June 2019,Good for small room,4.0,Nice cooler in this price range.Works upto 40  degrees but above that it can not cool.Build quality is good.Byt sometimes Water smells like fish market if not cleaned regularly.,Old Model
1673,24 April 2021,Best for bedroom & even small lobby,5.0,"No need to go for bulky coolers. This one is Best for bedroom & even small lobby. This is portable, easy to use & cost efficient. I got it at ₹ 5585.00. Hence great value for money.",Old Model
1674,31 May 2022,Good quality,5.0,Good quality,New Model
1675,6 September 2020,Average product,4.0,"Average one , working fine but chill air is very low",Old Model
